ID	other_names	genome_data	library_prep	geographical_origin	ecological_origin	substrate	ecology_category	monosporic_derivative	ploidyFACS	ploidyBAF	aneuploidy_BAF	aneuploidy_RD	aneuploidy_binary	aneuploidy_type	RD_aneuploidy	Contaminated	Chr_end_bias	High_var	basename	avg_cov	population_old	pop_summary	population_new	heterozygosity	reference	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	ploidyCons	aneuploidy_num	lineage
DBVPG4905	DBVPG4905	ERP014555	NA	Marsciano_Perugia_Italy	Wine	Fermenting_grape_must	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG4905	293	1._Wine/European_	1._Wine/European_	TBD	0.000179883	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG5760	DBVPG5760	ERP014555	NA	Production_zone_of_Sagrantino_wine_Montefalco_Foligno_Italy	Wine	Wine_fermenter	Wine	No	2	2	No	No	No	No	No	No	No	No	DBVPG5760	214	1._Wine/European_	1._Wine/European_	TBD	0.001008259	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6044	DBVPG6044	ERP014555	NA	West_Africa	Wine	Bili_wine	Wine	No	2	Unknown	No	No	No	No	No	0.01	No	No	DBVPG6044	187	M3._Mosaic_region_3_	Mosaics	TBD	0.000316112	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
DBVPG6223	DBVPG6223	ERP014555	NA	Spain	Wine	Grape_must	Wine	No	2	Unknown	No	No	No	No	No	No	Yes	No	DBVPG6223	328	1._Wine/European_	1._Wine/European_	TBD	0.000183956	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6295	DBVPG6295	ERP014555	NA	South_Africa	Wine	Grape_must	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG6295	246	1._Wine/European_	1._Wine/European_	TBD	0.000203987	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6302	DBVPG6302	ERP014555	NA	Spain	Industrial	Alpechin_(waste_from_olive_oil_production)	SSF	No	2	Unknown	No	No	No	No	No	No	Yes	No	DBVPG6302	238	2._Alpechin_	2._Alpechin_	TBD	0.000323763	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Alpechin
DBVPG6696	DBVPG6696	ERP014555	NA	Burundi	Wine	Banana_wine	Fermentation	No	2	2	+1@12	+1@12	Yes	Gain	Yes	No	Yes	No	DBVPG6696	249	M3._Mosaic_region_3	Mosaics	TBD	0.000673639	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	2	1	Mosaic
DBVPG6874	DBVPG6874	ERP014555	NA	USA_	Human_clinical	Human	Clinical	No	2	2	No	No	No	No	No	No	No	No	DBVPG6874	281	M3._Mosaic_region_3	Mosaics	TBD	0.002627097	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Clinical
DBVPG6876	DBVPG6876	ERP014555	NA	Frog's_Leap_Winery_California_USA	Wine	Winery	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG6876	344	1._Wine/European_	1._Wine/European_	TBD	0.00022424	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6877	DBVPG6877	ERP014555	NA	Sterling_Winery_California_USA	Wine	Winery	Wine	No	2	Unknown	No	No	No	No	No	No	Yes	No	DBVPG6877	248	1._Wine/European_	1._Wine/European_	TBD	0.000166587	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6878	DBVPG6878	ERP014555	NA	Mondavi_Winery_California_USA	Wine	Winery	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG6878	235	1._Wine/European_	1._Wine/European_	TBD	0.000184321	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6879	DBVPG6879	ERP014555	NA	Newton_Winery_California_USA	Wine	Winery	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG6879	241	1._Wine/European_	1._Wine/European_	TBD	0.000166773	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DBVPG6880	DBVPG6880	ERP014555	NA	Ridge_Winery_California_USA	Wine	Winery	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	DBVPG6880	253	1._Wine/European_	1._Wine/European_	TBD	0.000186377	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
DJ74	DJ74	ERP014555	NA	Yoboki_Djibouti	Palm_wine	Palm_wine	Fermentation	No	2	2	No	No	No	No	No	No	Yes	No	DJ74	205	13._African_palm_wine_	13._African_palm_wine_	TBD	0.002440342	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	African Wine
Dji2-2A(a)	Dji2_2A_a_	ERP014555	NA	Djibouti	Palm_wine	Palm_wine_	Fermentation	No	2	Unknown	No	No	No	No	No	No	No	No	Dji2_2A_a_	283	13._African_palm_wine_	13._African_palm_wine_	TBD	0.000263504	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	African Wine
E1-6	E1_6	ERP014555	NA	Italy	Wine	Wine_	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	E1_6	255	1._Wine/European_	1._Wine/European_	TBD	0.000215523	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
E4	E4	ERP014555	NA	Umbria_Italy	Wine	NA	Wine	No	2	2	No	No	No	No	No	No	Yes	No	E4	226	1._Wine/European_	1._Wine/European_	TBD	0.00116928	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EM14S01-3B	EM14S01_3B	ERP014555	NA	Taiwan	Soil	Soil_	NA	No	2	Unknown	No	No	No	No	No	0.01	No	No	EM14S01_3B	234	17._Taiwanese_	17._Taiwanese_	TAIWAN	0.000281411	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan
EN14S01	EN14S01	ERP014555	NA	Sinyi_Nantou_Taiwan	Soil	Soil	NA	No	2	Unknown	No	No	No	No	No	0.01	No	No	EN14S01	241	17._Taiwanese_	17._Taiwanese_	TAIWAN	0.000269848	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan
ES2M03	ES2M03	ERP014555	NA	Dongpu_Sinyi_Township_Nantou_Taiwan	Fruit	Fruiting_body_of_Russula_sp.	Fruit	No	2	Unknown	No	No	No	No	No	0.01	Yes	No	ES2M03	203	NA	NA	TBD	0.00036154	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan2
ES2M03-7A	ES2M03_7A	ERP014555	NA	Taiwan	Fruit	Fruiting_body_of_Russula_sp.	Fruit	No	2	Unknown	No	No	No	No	No	0.01	No	No	ES2M03_7A	250	NA	NA	TBD	0.000371852	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan2
ES4M07	ES4M07	ERP014555	NA	Dongpu_Sinyi_Township_Nantou_Taiwan	Fruit	Fruiting_body_of_Geastrum_sp.	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	ES4M07	230	NA	NA	TBD	0.000366197	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan2
EXF-3387	EXF_3387	ERP014555	NA	Ljubljana_Slovenia	Unknown	Homemade_apple_vingar	Fermentation	No	2	2	No	No	No	No	No	No	No	No	EXF_3387	249	1._Wine/European_(subclade_1)	1._Wine/European_	TBD	0.000533207	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-4126	EXF_4126	ERP014555	NA	Ljubljana_Slovenia	Wine	Dry_wine-berry_selection	Wine	No	2	2	No	No	No	No	No	No	No	No	EXF_4126	251	1._Wine/European_	1._Wine/European_	TBD	0.001331647	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5042	EXF_5042	ERP014555	NA	Slovenia	Wine	Straw_broom_sink_cleaning_after_grape_pressing	Wine	No	2	2	No	No	No	No	No	No	No	No	EXF_5042	253	1._Wine/European_	1._Wine/European_	TBD	0.00034191	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5046	EXF_5046	ERP014555	NA	Slovenia	Wine	Grapes	Fruit	No	2	2	No	No	No	No	No	No	No	No	EXF_5046	238	1._Wine/European_	1._Wine/European_	TBD	0.000353863	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5247	EXF_5247	ERP014555	NA	Koper_Slovenia	Water	Seawater_in_harbour	Water	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5247	241	1._Wine/European_	1._Wine/European_	TBD	0.000201694	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5248	EXF_5248	ERP014555	NA	Koper_Slovenia	Water	Seawater_in_harbour	Water	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5248	192	1._Wine/European_	1._Wine/European_	TBD	0.000197881	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5284	EXF_5284	ERP014555	NA	Slovenia	Soil	Soil_below_rotten_apple	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5284	302	NA	NA	TBD	0.000345312	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
EXF-5287	EXF_5287	ERP014555	NA	Slovenia	Nature	Plum	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5287	226	1._Wine/European_(subclade_1)	1._Wine/European_	TBD	0.000846735	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5295	EXF_5295	ERP014555	NA	Slovenia	Fermentation	Kefyr	Dairy	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5295	243	1._Wine/European_	1._Wine/European_	TBD	0.000171168	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5297	EXF_5297	ERP014555	NA	Slovenia	Fruit	Mashed_pears	Fruit	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_5297	275	1._Wine/European_(subclade_1)	1._Wine/European_	TBD	0.000268933	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-5871	EXF_5871	ERP014555	NA	Slovenia	Dairy	Homemade_cheese	Dairy	No	2	2	No	No	No	No	No	No	No	No	EXF_5871	280	5._French_dairy_	5._French_dairy_	TBD	0.002510765	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Dairy
EXF-6761	EXF_6761	ERP014555	NA	Slovenia	Tree	Quercus_cerris	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_6761	293	1._Wine/European_	1._Wine/European_	TBD	0.00018591	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
EXF-6780	EXF-6780	ERP014555	NA	Slovenia	Tree	Quercus_petrea	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_6780	320	NA	NA	TBD	0.000343757	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
EXF-7145	EXF-7145	ERP014555	NA	Serbia	Tree	Quercus_robur	Tree	No	2	2	+1@10	+1@10	Yes	Gain	Yes	No	No	No	EXF-7145	194	5._French_dairy_	5._French_dairy_	TBD	0.003029609	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	2	1	French Dairy
EXF-7197	EXF-7197	ERP014555	NA	Montenegro	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	No	No	No	EXF_7197	243	4._Mediterranean_oak_	4._Mediterranean_oak_	TBD	0.000283428	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Med Oak
SC 29 F. Dromer IP	FD29	ERP014555	NA	France	Human_clinical	Vagina	Clinical	No	2	2	No	No	No	No	No	No	No	No	FD29	216	8._Mixed_origin_	8._Mixed_origin_	TBD	0.003846274	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mixed Origin
SC 32 F. Dromer IP	FD32	ERP014555	NA	France	Human_clinical	Feces	Clinical	No	2	2	No	No	No	No	No	No	No	No	FD32	244	M3._Mosaic_region_3	Mosaics	TBD	0.002298082	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
SC 33 F. Dromer IP	FD33	ERP014555	NA	France	Human_clinical	Feces	Clinical	No	2	2	No	No	No	No	No	No	No	No	FD33	294	M3._Mosaic_region_3	Mosaics	TBD	0.002340861	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
FIMA_3	FIMA_3	ERP014555	NA	Italy	Wine	Wine	Wine	No	2	Unknown	No	No	No	No	No	No	No	No	FIMA_3	199	1._Wine/European_	1._Wine/European_	TBD	0.000161614	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Wine
FTPW3	FTPW3	ERP014555	NA	Burkina_Faso	Palm_wine	Palm_wine	Fermentation	No	2	2	+1@9	+1@9	Yes	Gain	Yes	0.01	Yes	No	FTPW3	209	13._African_palm_wine_	13._African_palm_wine_	TBD	0.000817314	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	African Wine
FTPW32	FTPW32	ERP014555	NA	Burkina_Faso	Palm_wine	Palm_wine	Fermentation	No	2	2	No	No	No	No	No	No	Yes	Yes	FTPW32	244	13._African_palm_wine_	13._African_palm_wine_	TBD	0.000410623	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	African Wine
FTPW35	FTPW35	ERP014555	NA	Burkina_Faso	Palm_wine	Palm_wine	Fermentation	No	2	2	No	No	No	No	No	0.03	Yes	No	FTPW35	262	13._African_palm_wine_	13._African_palm_wine_	TBD	0.000766848	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	African Wine
GE14S01-7B	GE14S01_7B	ERP014555	NA	Taiwan	Soil	Soil	NA	No	2	Unknown	No	No	No	No	No	0.03	No	No	GE14S01_7B	201	17._Taiwanese_	17._Taiwanese_	TAIWAN	0.000286812	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Taiwan
HE001	HE001	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE001	228	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001128882	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE004	HE004	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	0.01	Yes	No	HE004	244	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001148114	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE005	HE005	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE005	248	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001201118	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE006	HE006	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE006	201	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000965776	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE007	HE007	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE007	244	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000986312	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE008	HE008	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE008	248	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001044493	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE009	HE009	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE009	255	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000986814	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE010	HE010	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	+1@4	+1@4	Yes	Gain	Yes	No	Yes	No	HE010	224	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001116482	Peter_et_al_2018	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	French Guiana Human
HE011	HE011	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE011	256	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.001197813	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE012	HE012	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE012	242	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000926799	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE013	HE013	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE013	222	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000915778	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE016	HE016	ERP014555	NA	French_Guiana	Human	Human_feces	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE016	207	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000988744	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HE020	HE020	ERP014555	NA	French_Guiana	Human	Human	Clinical	No	2	2	No	No	No	No	No	No	Yes	No	HE020	248	10._French_Guiana_human_	10._French_Guiana_human_	TBD	0.000951437	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	French Guiana Human
HN10	HN10	ERP014555	NA	Wuzhi_Mountain_Hainan_province_China	Nature	Rotten_wood	NA	No	2	Unknown	No	No	No	No	No	No	No	No	HN10	189	14._CHNIII_	14._CHNIII_	TBD	0.000388343	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
HN15	HN15	ERP014555	NA	Wuzhi_Mountain_Hainan_province_China	Nature	Rotten_wood	NA	No	2	Unknown	No	No	No	No	No	No	Yes	No	HN15	226	20._CHN_V_	20._CHN_V_	TBD	0.000352571	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
HN16	HN16	ERP014555	NA	Wuzhi_Mountain_Hainan_province_China	Soil	Soil	NA	No	2	Unknown	No	No	No	No	No	No	Yes	No	HN16	224	20._CHN_V_	20._CHN_V_	TBD	0.00033484	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
HN19	HN19	ERP014555	NA	Wuzhi_Mountain_Hainan_province_China	Tree	Bark_from_tree_in_Fagaceae_family_	Tree	No	2	Unknown	No	No	No	No	No	No	Yes	No	HN19	244	14._CHNIII_	14._CHNIII_	TBD	0.000318323	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
HN6	HN6	ERP014555	NA	Bawangling_Mountain_Hainan_province_China	Nature	Rotten_wood	NA	No	2	Unknown	No	No	No	No	No	No	No	No	HN6	242	16._CHNI	16._CHNI	TBD	0.00028318	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	China
IFO_0877:6-1	IFO_0877_6_1	ERP014555	NA	Japan	Tree	Quercus_sp.	Tree	No	2	Unknown	No	No	No	No	No	0.01	No	No	IFO_0877_6_1	201	NA	NA	TBD	0.000339987	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Mosaic
IMB-53	IMB_53	ERP014555	NA	Platanus_orientalis_forest_in_Belasista_Mountain_near_Kamena_Village_in_Bulgaria	Insect	Beetle_Mimela_aurata_(Coleoptera_Rutelinae)	Insect	No	2	Unknown	No	+1@5,8,9,12,14	Yes	Gain	Yes	No	Yes	No	IMB_53	286	M3._Mosaic_region_3	Mosaics	TBD	0.000289385	Peter_et_al_2018	NA	NA	NA	NA	+1	NA	NA	+1	+1	NA	NA	+1	NA	+1	NA	NA	2	1	Mosaic
IY_03-5-26-5-1-1_(1)	IY_03_5_26_5_1_1_1	ERP014555	NA	Louisiana_USA	Insect	Chauliodes_pectinicornis_(female)_-_Corydalidae	Insect	No	2	Unknown	No	No	No	No	No	No	No	No	IY_03_5_26_5_1_1_1	219	NA	NA	TBD	0.000348064	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
IY_03-5-30-1-1-1_(1)	IY_03_5_30_1_1_1_1	ERP014555	NA	Louisiana_USA	Insect	Chauliodes_pectinicornis_(male)_-_Corydalidae	Insect	No	2	Unknown	No	No	No	No	No	No	No	No	IY_03_5_30_1_1_1_1	222	NA	NA	TBD	0.000355087	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	North American Oak
JCM_2985-4B	JCM_2985_4B	ERP014555	NA	Tailand	Fermentation	Fermented_fish	SSF	No	2	Unknown	No	No	No	No	No	No	No	No	JCM_2985_4B	234	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.000247815	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Ferm.
JCM_3529-7B	JCM_3529_7B	ERP014555	NA	Tailand	Fermentation	Fermented_shrimp	SSF	No	2	Unknown	No	No	No	No	No	No	No	No	JCM_3529_7B	300	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.000261552	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Ferm.
K10	K10	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	No	No	No	No	No	Yes	No	K10	191	25._Sake_	25._Sake_	TBD	0.000389779	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Sake
K12	K12	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	No	No	No	No	No	No	No	K12	254	26._Asian_fermentation_	26._Asian_fermentation_	TBD	0.001359264	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Asian Ferm.
K13	K13	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	+1@3	+1@3	Yes	Gain	Yes	No	Yes	No	K13	277	25._Sake_	25._Sake_	TBD	0.000488462	Peter_et_al_2018	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	Sake
K14	K14	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	No	No	No	No	No	Yes	No	K14	210	25._Sake_	25._Sake_	TBD	0.000315061	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Sake
K15	K15	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	No	No	No	No	0.01	Yes	No	K15	220	25._Sake_	25._Sake_	TBD	0.000365957	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Sake
K5	K5	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	No	No	No	No	No	Yes	No	K5	241	25._Sake_	25._Sake_	TBD	0.000586802	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0	Sake
K9	K9	ERP014555	NA	Japan	Sake	Sake	Sake	No	2	2	No	+1@9	Yes	Gain	Yes	No	Yes	No	K9	277	25._Sake_	25._Sake_	TBD	0.000401017	Peter_et_al_2018	NA	NA	NA	NA	NA	NA	NA	NA	+1	NA	NA	NA	NA	NA	NA	NA	2	1	Sake
